0x #of reinitializations, #particle, #step,loop time, average time, trms, reset_time
1x max_reinit, nparticle, nstep, blocks, threads, full_exe_elapsed, reset_time_sum, reset_time_sum/max_reinit
1 1 700 200 32 1 5.18 3.38 3.38
1 1 700 200 32 16 4.41 2.56 2.56
1 1 700 200 32 64 6.33 4.51 4.51
1 1 700 200 32 128 10.28 8.48 8.48
1 1 700 200 32 256 20.23 18.47 18.47
1 1 700 200 32 512 48.69 46.89 46.89
1 1 700 200 64 1 5.29 3.41 3.41
1 1 700 200 64 16 4.46 2.65 2.65
1 1 700 200 64 64 10.46 8.64 8.64
1 1 700 200 64 128 18.41 16.57 16.57
1 1 700 200 64 256 38.37 36.63 36.63
1 1 700 200 64 512 95.12 93.39 93.39
1 1 700 200 128 1 5.56 3.75 3.75
1 1 700 200 128 16 6.75 4.94 4.94
1 1 700 200 128 64 18.73 16.9 16.9
1 1 700 200 128 128 34.68 32.77 32.77
1 1 700 200 128 256 74.75 72.92 72.92
1 1 700 200 128 512 188.29 186.4 186.4
1 1 600 200 1 1 6.47 4.61 4.61
1 1 600 200 1 16 3.6 1.76 1.76
1 1 600 200 1 64 3.53 1.7 1.7
1 1 600 200 1 128 3.4 1.67 1.67
1 1 600 200 1 256 3.85 2.01 2.01
1 1 600 200 1 512 4.7 2.84 2.84
1 1 600 200 4 1 5.24 3.41 3.41
1 1 600 200 4 16 3.55 1.73 1.73
1 1 600 200 4 64 3.74 1.92 1.92
1 1 600 200 4 128 4.27 2.4 2.4
1 1 600 200 4 256 4.39 2.66 2.66
1 1 600 200 4 512 8.04 6.2 6.2
1 1 600 200 16 1 4.98 3.04 3.04
1 1 600 200 16 16 3.78 1.99 1.99
1 1 600 200 16 64 4.35 2.45 2.45
1 1 600 200 16 128 6.27 4.45 4.45
1 1 600 200 16 256 11.33 9.45 9.45
1 1 600 200 16 512 25.57 23.68 23.68
1 1 600 200 32 1 4.79 2.97 2.97
1 1 600 200 32 16 4.45 2.56 2.56
1 1 600 200 32 64 6.33 4.51 4.51
1 1 600 200 32 128 10.32 8.48 8.48
1 1 600 200 32 256 20.3 18.48 18.48
1 1 600 200 32 512 48.74 46.93 46.93
1 1 600 200 64 1 5.06 3.13 3.13
1 1 600 200 64 16 4.61 2.68 2.68
1 1 600 200 64 64 10.53 8.63 8.63
1 1 600 200 64 128 18.42 16.59 16.59
1 1 600 200 64 256 38.4 36.56 36.56
1 1 600 200 64 512 95.33 93.39 93.39
1 1 600 200 128 1 5.07 3.21 3.21
1 1 600 200 128 16 6.81 4.95 4.95
1 1 600 200 128 64 18.71 16.9 16.9
1 1 600 200 128 128 34.73 32.79 32.79
1 1 600 200 128 256 74.65 72.75 72.75
1 1 600 200 128 512 188.25 186.38 186.38
1 1 500 200 1 1 5.81 3.89 3.89
1 1 500 200 1 16 3.43 1.55 1.55
1 1 500 200 1 64 3.2 1.42 1.42
1 1 500 200 1 128 3.18 1.41 1.41
1 1 500 200 1 256 3.31 1.52 1.52
1 1 500 200 1 512 3.63 1.84 1.84
1 1 500 200 4 1 4.73 2.89 2.89
1 1 500 200 4 16 3.32 1.46 1.46
1 1 500 200 4 64 3.2 1.4 1.4
1 1 500 200 4 128 3.27 1.39 1.39
1 1 500 200 4 256 4.29 2.64 2.64
1 1 500 200 4 512 8.09 6.19 6.19
1 1 500 200 16 1 4.46 2.62 2.62
1 1 500 200 16 16 3.3 1.47 1.47
1 1 500 200 16 64 4.3 2.45 2.45
1 1 500 200 16 128 6.22 4.42 4.42
1 1 500 200 16 256 11.25 9.43 9.43
1 1 500 200 16 512 25.45 23.65 23.65
1 1 500 200 32 1 4.36 2.56 2.56
1 1 500 200 32 16 3.36 1.52 1.52
1 1 500 200 32 64 6.35 4.52 4.52
1 1 500 200 32 128 10.31 8.47 8.47
1 1 500 200 32 256 20.29 18.49 18.49
1 1 500 200 32 512 48.66 46.89 46.89
1 1 500 200 64 1 4.39 2.6 2.6
1 1 500 200 64 16 4.44 2.66 2.66
1 1 500 200 64 64 10.45 8.66 8.66
1 1 500 200 64 128 18.38 16.58 16.58
1 1 500 200 64 256 38.42 36.59 36.59
1 1 500 200 64 512 95.21 93.4 93.4
1 1 500 200 128 1 4.5 2.68 2.68
1 1 500 200 128 16 6.75 4.93 4.93
1 1 500 200 128 64 18.72 16.9 16.9
1 1 500 200 128 128 34.57 32.77 32.77
1 1 500 200 128 256 74.69 72.9 72.9
1 1 500 200 128 512 188.33 186.42 186.42
1 1 400 200 1 1 5.01 3.19 3.19
1 1 400 200 1 16 3.01 1.28 1.28
1 1 400 200 1 64 3.22 1.29 1.29
1 1 400 200 1 128 3.12 1.4 1.4
1 1 400 200 1 256 3.28 1.46 1.46
1 1 400 200 1 512 3.62 1.78 1.78
1 1 400 200 4 1 4.25 2.4 2.4
1 1 400 200 4 16 3.28 1.32 1.32
1 1 400 200 4 64 3.23 1.4 1.4
1 1 400 200 4 128 3.15 1.39 1.39
1 1 400 200 4 256 4.49 2.63 2.63
1 1 400 200 4 512 7.91 6.03 6.03
1 1 400 200 16 1 4 2.15 2.15
1 1 400 200 16 16 3.2 1.47 1.47
1 1 400 200 16 64 4.2 2.43 2.43
1 1 400 200 16 128 6.2 4.43 4.43
1 1 400 200 16 256 11.28 9.41 9.41
1 1 400 200 16 512 24.74 22.9 22.9
1 1 400 200 32 1 3.96 2.16 2.16
1 1 400 200 32 16 3.32 1.51 1.51
1 1 400 200 32 64 6.34 4.52 4.52
1 1 400 200 32 128 10.37 8.48 8.48
1 1 400 200 32 256 20.29 18.4 18.4
1 1 400 200 32 512 47.21 45.39 45.39
1 1 400 200 64 1 4.2 2.34 2.34
1 1 400 200 64 16 4.43 2.67 2.67
1 1 400 200 64 64 10.46 8.64 8.64
1 1 400 200 64 128 18.37 16.58 16.58
1 1 400 200 64 256 38.17 36.41 36.41
1 1 400 200 64 512 92.22 90.39 90.39
1 1 400 200 128 1 4.55 2.68 2.68
1 1 400 200 128 16 6.79 4.92 4.92
1 1 400 200 128 64 18.66 16.89 16.89
1 1 400 200 128 128 34.47 32.77 32.77
1 1 400 200 128 256 74.33 72.48 72.48
1 1 400 200 128 512 182.29 180.4 180.4
1 1 300 200 1 1 4.33 2.49 2.49
1 1 300 200 1 16 2.79 1.06 1.06
1 1 300 200 1 64 2.89 1.04 1.04
1 1 300 200 1 128 2.99 1.14 1.14
1 1 300 200 1 256 3.38 1.45 1.45
1 1 300 200 1 512 3.46 1.62 1.62
1 1 300 200 4 1 3.76 1.9 1.9
1 1 300 200 4 16 2.91 1.06 1.06
1 1 300 200 4 64 3.28 1.4 1.4
1 1 300 200 4 128 3.1 1.4 1.4
1 1 300 200 4 256 4.43 2.64 2.64
1 1 300 200 4 512 7.12 5.31 5.31
1 1 300 200 16 1 3.55 1.73 1.73
1 1 300 200 16 16 3.39 1.46 1.46
1 1 300 200 16 64 4.27 2.43 2.43
1 1 300 200 16 128 6.23 4.42 4.42
1 1 300 200 16 256 11.25 9.42 9.42
1 1 300 200 16 512 21.86 20.06 20.06
1 1 300 200 32 1 3.54 1.77 1.77
1 1 300 200 32 16 3.32 1.51 1.51
1 1 300 200 32 64 6.32 4.5 4.5
1 1 300 200 32 128 10.24 8.47 8.47
1 1 300 200 32 256 20.25 18.43 18.43
1 1 300 200 32 512 41.53 39.72 39.72
1 1 300 200 64 1 3.59 1.8 1.8
1 1 300 200 64 16 4.43 2.66 2.66
1 1 300 200 64 64 10.49 8.64 8.64
1 1 300 200 64 128 18.46 16.57 16.57
1 1 300 200 64 256 38.24 36.45 36.45
1 1 300 200 64 512 80.82 79.06 79.06
1 1 300 200 128 1 3.92 2.17 2.17
1 1 300 200 128 16 6.77 4.93 4.93
1 1 300 200 128 64 18.77 16.9 16.9
1 1 300 200 128 128 34.52 32.75 32.75
1 1 300 200 128 256 74.2 72.47 72.47
1 1 300 200 128 512 159.51 157.71 157.71
1 1 200 200 1 1 3.6 1.78 1.78
1 1 200 200 1 16 2.66 0.85 0.85
1 1 200 200 1 64 2.73 0.89 0.89
1 1 200 200 1 128 2.69 0.9 0.9
1 1 200 200 1 256 2.73 0.94 0.94
1 1 200 200 1 512 3.3 1.48 1.48
1 1 200 200 4 1 3.26 1.39 1.39
1 1 200 200 4 16 2.87 0.93 0.93
1 1 200 200 4 64 2.71 0.89 0.89
1 1 200 200 4 128 3.27 1.4 1.4
1 1 200 200 4 256 4.5 2.6 2.6
1 1 200 200 4 512 6.63 4.78 4.78
1 1 200 200 16 1 3.12 1.3 1.3
1 1 200 200 16 16 2.7 0.93 0.93
1 1 200 200 16 64 4.14 2.44 2.44
1 1 200 200 16 128 6.38 4.43 4.43
1 1 200 200 16 256 11.07 9.15 9.15
1 1 200 200 16 512 19.52 17.67 17.67
1 1 200 200 32 1 3.17 1.36 1.36
1 1 200 200 32 16 3.39 1.51 1.51
1 1 200 200 32 64 6.36 4.5 4.5
1 1 200 200 32 128 10.3 8.47 8.47
1 1 200 200 32 256 19.55 17.79 17.79
1 1 200 200 32 512 36.74 34.85 34.85
1 1 200 200 64 1 3.33 1.53 1.53
1 1 200 200 64 16 4.58 2.65 2.65
1 1 200 200 64 64 10.52 8.63 8.63
1 1 200 200 64 128 18.44 16.58 16.58
1 1 200 200 64 256 36.84 35.05 35.05
1 1 200 200 64 512 70.95 69.1 69.1
1 1 200 200 128 1 3.42 1.62 1.62
1 1 200 200 128 16 6.83 4.93 4.93
1 1 200 200 128 64 18.75 16.9 16.9
1 1 200 200 128 128 34.6 32.78 32.78
1 1 200 200 128 256 71.37 69.55 69.55
1 1 200 200 128 512 139.42 137.6 137.6
1 1 100 200 1 1 2.93 1.07 1.07
1 1 100 200 1 16 2.48 0.64 0.64
1 1 100 200 1 64 2.45 0.64 0.64
1 1 100 200 1 128 2.5 0.64 0.64
1 1 100 200 1 256 2.69 0.88 0.88
1 1 100 200 1 512 3.22 1.38 1.38
1 1 100 200 4 1 2.66 0.88 0.88
1 1 100 200 4 16 2.48 0.66 0.66
1 1 100 200 4 64 2.71 0.89 0.89
1 1 100 200 4 128 3.12 1.4 1.4
1 1 100 200 4 256 4.19 2.38 2.38
1 1 100 200 4 512 6.2 4.38 4.38
1 1 100 200 16 1 2.79 0.88 0.88
1 1 100 200 16 16 2.83 0.95 0.95
1 1 100 200 16 64 4.24 2.44 2.44
1 1 100 200 16 128 6.25 4.46 4.46
1 1 100 200 16 256 10.32 8.44 8.44
1 1 100 200 16 512 18.22 16.39 16.39
1 1 100 200 32 1 2.78 0.97 0.97
1 1 100 200 32 16 3.29 1.52 1.52
1 1 100 200 32 64 6.32 4.51 4.51
1 1 100 200 32 128 10.28 8.52 8.52
1 1 100 200 32 256 18.3 16.48 16.48
1 1 100 200 32 512 34.16 32.39 32.39
1 1 100 200 64 1 2.82 1 1
1 1 100 200 64 16 4.43 2.67 2.67
1 1 100 200 64 64 10.38 8.64 8.64
1 1 100 200 64 128 18.5 16.67 16.67
1 1 100 200 64 256 34.4 32.58 32.58
1 1 100 200 64 512 66.16 64.4 64.4
1 1 100 200 128 1 2.96 1.09 1.09
1 1 100 200 128 16 6.82 4.95 4.95
1 1 100 200 128 64 18.69 16.9 16.9
1 1 100 200 128 128 34.78 32.96 32.96
1 1 100 200 128 256 66.63 64.78 64.78
1 1 100 200 128 512 130.12 128.4 128.4
1 1 90 200 1 1 2.85 1.02 1.02
1 1 90 200 1 16 2.48 0.6 0.6
1 1 90 200 1 64 2.48 0.64 0.64
1 1 90 200 1 128 2.48 0.63 0.63
1 1 90 200 1 256 2.65 0.87 0.87
1 1 90 200 1 512 3.18 1.37 1.37
1 1 90 200 4 1 2.79 0.85 0.85
1 1 90 200 4 16 2.48 0.66 0.66
1 1 90 200 4 64 2.75 0.88 0.88
1 1 90 200 4 128 3.31 1.39 1.39
1 1 90 200 4 256 4.14 2.38 2.38
1 1 90 200 4 512 6.17 4.34 4.34
1 1 90 200 16 1 2.68 0.81 0.81
1 1 90 200 16 16 2.79 0.95 0.95
1 1 90 200 16 64 4.28 2.45 2.45
1 1 90 200 16 128 6.23 4.42 4.42
1 1 90 200 16 256 10.14 8.38 8.38
1 1 90 200 16 512 18.15 16.28 16.28
1 1 90 200 32 1 2.66 0.84 0.84
1 1 90 200 32 16 3.28 1.5 1.5
1 1 90 200 32 64 6.31 4.5 4.5
1 1 90 200 32 128 10.36 8.47 8.47
1 1 90 200 32 256 18.18 16.37 16.37
1 1 90 200 32 512 33.91 32.15 32.15
1 1 90 200 64 1 2.77 1 1
1 1 90 200 64 16 4.46 2.66 2.66
1 1 90 200 64 64 10.42 8.65 8.65
1 1 90 200 64 128 18.47 16.54 16.54
1 1 90 200 64 256 34.22 32.33 32.33
1 1 90 200 64 512 65.71 63.91 63.91
1 1 90 200 128 1 3.02 1.1 1.1
1 1 90 200 128 16 6.71 4.93 4.93
1 1 90 200 128 64 18.7 16.89 16.89
1 1 90 200 128 128 34.45 32.72 32.72
1 1 90 200 128 256 66.17 64.29 64.29
1 1 90 200 128 512 129.21 127.44 127.44
1 1 80 200 1 1 2.75 0.92 0.92
1 1 80 200 1 16 2.31 0.54 0.54
1 1 80 200 1 64 2.43 0.64 0.64
1 1 80 200 1 128 2.46 0.63 0.63
1 1 80 200 1 256 2.78 0.88 0.88
1 1 80 200 1 512 3.23 1.39 1.39
1 1 80 200 4 1 2.61 0.79 0.79
1 1 80 200 4 16 2.51 0.65 0.65
1 1 80 200 4 64 2.68 0.89 0.89
1 1 80 200 4 128 3.3 1.4 1.4
1 1 80 200 4 256 4.27 2.39 2.39
1 1 80 200 4 512 6.16 4.39 4.39
1 1 80 200 16 1 2.54 0.74 0.74
1 1 80 200 16 16 2.71 0.94 0.94
1 1 80 200 16 64 4.16 2.43 2.43
1 1 80 200 16 128 6.25 4.44 4.44
1 1 80 200 16 256 10.22 8.43 8.43
1 1 80 200 16 512 18.19 16.37 16.37
1 1 80 200 32 1 2.59 0.82 0.82
1 1 80 200 32 16 3.37 1.5 1.5
1 1 80 200 32 64 6.38 4.5 4.5
1 1 80 200 32 128 10.43 8.5 8.5
1 1 80 200 32 256 18.23 16.47 16.47
1 1 80 200 32 512 34.16 32.35 32.35
1 1 80 200 64 1 2.81 1 1
1 1 80 200 64 16 4.56 2.65 2.65
1 1 80 200 64 64 10.35 8.62 8.62
1 1 80 200 64 128 18.36 16.63 16.63
1 1 80 200 64 256 34.45 32.54 32.54
1 1 80 200 64 512 66.18 64.36 64.36
1 1 80 200 128 1 3.04 1.1 1.1
1 1 80 200 128 16 6.72 4.93 4.93
1 1 80 200 128 64 18.7 16.89 16.89
1 1 80 200 128 128 34.63 32.9 32.9
1 1 80 200 128 256 66.6 64.7 64.7
1 1 80 200 128 512 130.09 128.29 128.29
1 1 70 200 1 1 2.74 0.86 0.86
1 1 70 200 1 16 2.33 0.56 0.56
1 1 70 200 1 64 2.39 0.63 0.63
1 1 70 200 1 128 2.47 0.62 0.62
1 1 70 200 1 256 2.68 0.89 0.89
1 1 70 200 1 512 3.18 1.37 1.37
1 1 70 200 4 1 2.53 0.74 0.74
1 1 70 200 4 16 2.46 0.65 0.65
1 1 70 200 4 64 2.61 0.89 0.89
1 1 70 200 4 128 3.25 1.4 1.4
1 1 70 200 4 256 4.22 2.38 2.38
1 1 70 200 4 512 6.14 4.38 4.38
1 1 70 200 16 1 2.66 0.73 0.73
1 1 70 200 16 16 2.75 0.94 0.94
1 1 70 200 16 64 4.27 2.45 2.45
1 1 70 200 16 128 6.28 4.43 4.43
1 1 70 200 16 256 10.17 8.41 8.41
1 1 70 200 16 512 18.25 16.36 16.36
1 1 70 200 32 1 2.6 0.82 0.82
1 1 70 200 32 16 3.45 1.52 1.52
1 1 70 200 32 64 6.48 4.53 4.53
1 1 70 200 32 128 10.28 8.49 8.49
1 1 70 200 32 256 18.2 16.43 16.43
1 1 70 200 32 512 34.14 32.32 32.32
1 1 70 200 64 1 2.84 1 1
1 1 70 200 64 16 4.44 2.65 2.65
1 1 70 200 64 64 10.45 8.64 8.64
1 1 70 200 64 128 18.44 16.6 16.6
1 1 70 200 64 256 34.33 32.46 32.46
1 1 70 200 64 512 66.1 64.25 64.25
1 1 70 200 128 1 2.93 1.1 1.1
1 1 70 200 128 16 6.68 4.94 4.94
1 1 70 200 128 64 18.71 16.89 16.89
1 1 70 200 128 128 34.61 32.82 32.82
1 1 70 200 128 256 66.36 64.55 64.55
1 1 70 200 128 512 129.9 128.09 128.09
1 1 60 200 1 1 2.64 0.8 0.8
1 1 60 200 1 16 2.37 0.5 0.5
1 1 60 200 1 64 2.37 0.5 0.5
1 1 60 200 1 128 2.42 0.62 0.62
1 1 60 200 1 256 2.69 0.87 0.87
1 1 60 200 1 512 3.04 1.36 1.36
1 1 60 200 4 1 2.54 0.68 0.68
1 1 60 200 4 16 2.36 0.52 0.52
1 1 60 200 4 64 2.79 0.87 0.87
1 1 60 200 4 128 3.27 1.38 1.38
1 1 60 200 4 256 4.17 2.38 2.38
1 1 60 200 4 512 6.2 4.34 4.34
1 1 60 200 16 1 2.61 0.69 0.69
1 1 60 200 16 16 2.67 0.94 0.94
1 1 60 200 16 64 4.3 2.43 2.43
1 1 60 200 16 128 6.23 4.41 4.41
1 1 60 200 16 256 10.19 8.35 8.35
1 1 60 200 16 512 18.07 16.23 16.23
1 1 60 200 32 1 2.57 0.7 0.7
1 1 60 200 32 16 3.36 1.51 1.51
1 1 60 200 32 64 6.43 4.52 4.52
1 1 60 200 32 128 10.23 8.45 8.45
1 1 60 200 32 256 18.13 16.34 16.34
1 1 60 200 32 512 33.98 32.13 32.13
1 1 60 200 64 1 2.53 0.74 0.74
1 1 60 200 64 16 4.54 2.65 2.65
1 1 60 200 64 64 10.44 8.63 8.63
1 1 60 200 64 128 18.35 16.52 16.52
1 1 60 200 64 256 34.2 32.32 32.32
1 1 60 200 64 512 65.55 63.87 63.87
1 1 60 200 128 1 2.92 1.09 1.09
1 1 60 200 128 16 6.81 4.95 4.95
1 1 60 200 128 64 18.79 16.9 16.9
1 1 60 200 128 128 34.55 32.69 32.69
1 1 60 200 128 256 66.15 64.26 64.26
1 1 60 200 128 512 129.15 127.41 127.41
1 1 50 200 1 1 2.55 0.73 0.73
1 1 50 200 1 16 2.36 0.52 0.52
1 1 50 200 1 64 2.32 0.51 0.51
1 1 50 200 1 128 2.48 0.62 0.62
1 1 50 200 1 256 2.73 0.89 0.89
1 1 50 200 1 512 3.12 1.37 1.37
1 1 50 200 4 1 2.4 0.64 0.64
1 1 50 200 4 16 2.43 0.51 0.51
1 1 50 200 4 64 2.68 0.89 0.89
1 1 50 200 4 128 3.17 1.39 1.39
1 1 50 200 4 256 4.13 2.37 2.37
1 1 50 200 4 512 6.15 4.35 4.35
1 1 50 200 16 1 2.53 0.68 0.68
1 1 50 200 16 16 2.65 0.95 0.95
1 1 50 200 16 64 4.34 2.45 2.45
1 1 50 200 16 128 6.28 4.41 4.41
1 1 50 200 16 256 10.17 8.38 8.38
1 1 50 200 16 512 18.18 16.25 16.25
1 1 50 200 32 1 2.54 0.69 0.69
1 1 50 200 32 16 3.32 1.51 1.51
1 1 50 200 32 64 6.41 4.5 4.5
1 1 50 200 32 128 10.29 8.46 8.46
1 1 50 200 32 256 18.14 16.33 16.33
1 1 50 200 32 512 33.87 32.13 32.13
1 1 50 200 64 1 2.54 0.73 0.73
1 1 50 200 64 16 4.53 2.65 2.65
1 1 50 200 64 64 10.54 8.62 8.62
1 1 50 200 64 128 18.29 16.51 16.51
1 1 50 200 64 256 34.12 32.32 32.32
1 1 50 200 64 512 65.65 63.88 63.88
1 1 50 200 128 1 2.95 1.11 1.11
1 1 50 200 128 16 6.75 4.93 4.93
1 1 50 200 128 64 18.8 16.88 16.88
1 1 50 200 128 128 34.44 32.68 32.68
1 1 50 200 128 256 66.03 64.24 64.24
1 1 50 200 128 512 129.14 127.37 127.37
1 1 40 200 1 1 2.45 0.65 0.65
1 1 40 200 1 16 2.22 0.46 0.46
1 1 40 200 1 64 2.32 0.51 0.51
1 1 40 200 1 128 2.45 0.64 0.64
1 1 40 200 1 256 2.7 0.88 0.88
1 1 40 200 1 512 3.24 1.38 1.38
1 1 40 200 4 1 2.38 0.58 0.58
1 1 40 200 4 16 2.38 0.51 0.51
1 1 40 200 4 64 2.76 0.9 0.9
1 1 40 200 4 128 3.29 1.38 1.38
1 1 40 200 4 256 4.11 2.38 2.38
1 1 40 200 4 512 6.15 4.35 4.35
1 1 40 200 16 1 2.51 0.61 0.61
1 1 40 200 16 16 2.86 0.95 0.95
1 1 40 200 16 64 4.27 2.43 2.43
1 1 40 200 16 128 6.26 4.41 4.41
1 1 40 200 16 256 10.19 8.37 8.37
1 1 40 200 16 512 18.09 16.28 16.28
1 1 40 200 32 1 2.44 0.69 0.69
1 1 40 200 32 16 3.43 1.51 1.51
1 1 40 200 32 64 6.32 4.5 4.5
1 1 40 200 32 128 10.34 8.45 8.45
1 1 40 200 32 256 18.28 16.36 16.36
1 1 40 200 32 512 33.98 32.17 32.17
1 1 40 200 64 1 2.54 0.74 0.74
1 1 40 200 64 16 4.58 2.65 2.65
1 1 40 200 64 64 10.47 8.62 8.62
1 1 40 200 64 128 18.31 16.53 16.53
1 1 40 200 64 256 34.23 32.33 32.33
1 1 40 200 64 512 65.73 63.94 63.94
1 1 40 200 128 1 2.97 1.1 1.1
1 1 40 200 128 16 6.74 4.93 4.93
1 1 40 200 128 64 18.69 16.89 16.89
1 1 40 200 128 128 34.51 32.68 32.68
1 1 40 200 128 256 66.1 64.3 64.3
1 1 40 200 128 512 129.32 127.5 127.5
1 1 30 200 1 1 2.4 0.6 0.6
1 1 30 200 1 16 2.27 0.43 0.43
1 1 30 200 1 64 2.39 0.5 0.5
1 1 30 200 1 128 2.44 0.63 0.63
1 1 30 200 1 256 2.65 0.88 0.88
1 1 30 200 1 512 3.22 1.37 1.37
1 1 30 200 4 1 2.22 0.53 0.53
1 1 30 200 4 16 2.29 0.49 0.49
1 1 30 200 4 64 2.66 0.88 0.88
1 1 30 200 4 128 3.11 1.39 1.39
1 1 30 200 4 256 4.14 2.37 2.37
1 1 30 200 4 512 6.15 4.36 4.36
1 1 30 200 16 1 2.37 0.54 0.54
1 1 30 200 16 16 2.76 0.95 0.95
1 1 30 200 16 64 4.29 2.43 2.43
1 1 30 200 16 128 6.28 4.41 4.41
1 1 30 200 16 256 10.24 8.39 8.39
1 1 30 200 16 512 18 16.27 16.27
1 1 30 200 32 1 2.4 0.55 0.55
1 1 30 200 32 16 3.34 1.52 1.52
1 1 30 200 32 64 6.34 4.5 4.5
1 1 30 200 32 128 10.2 8.44 8.44
1 1 30 200 32 256 18.18 16.34 16.34
1 1 30 200 32 512 33.96 32.13 32.13
1 1 30 200 64 1 2.5 0.73 0.73
1 1 30 200 64 16 4.43 2.64 2.64
1 1 30 200 64 64 10.45 8.62 8.62
1 1 30 200 64 128 18.3 16.51 16.51
1 1 30 200 64 256 34.15 32.29 32.29
1 1 30 200 64 512 65.63 63.86 63.86
1 1 30 200 128 1 2.9 1.09 1.09
1 1 30 200 128 16 6.77 4.92 4.92
1 1 30 200 128 64 18.69 16.85 16.85
1 1 30 200 128 128 34.38 32.64 32.64
1 1 30 200 128 256 65.99 64.22 64.22
1 1 30 200 128 512 129.22 127.34 127.34
1 1 20 200 1 1 2.33 0.51 0.51
1 1 20 200 1 16 2.25 0.43 0.43
1 1 20 200 1 64 2.33 0.49 0.49
1 1 20 200 1 128 2.52 0.64 0.64
1 1 20 200 1 256 2.73 0.87 0.87
1 1 20 200 1 512 3.29 1.37 1.37
1 1 20 200 4 1 2.32 0.48 0.48
1 1 20 200 4 16 2.29 0.5 0.5
1 1 20 200 4 64 2.68 0.89 0.89
1 1 20 200 4 128 3.25 1.39 1.39
1 1 20 200 4 256 4.15 2.37 2.37
1 1 20 200 4 512 6.18 4.36 4.36
1 1 20 200 16 1 2.32 0.53 0.53
1 1 20 200 16 16 2.72 0.95 0.95
1 1 20 200 16 64 4.3 2.45 2.45
1 1 20 200 16 128 6.25 4.4 4.4
1 1 20 200 16 256 10.19 8.36 8.36
1 1 20 200 16 512 18.15 16.25 16.25
1 1 20 200 32 1 2.36 0.55 0.55
1 1 20 200 32 16 3.34 1.51 1.51
1 1 20 200 32 64 6.24 4.49 4.49
1 1 20 200 32 128 10.29 8.44 8.44
1 1 20 200 32 256 18.15 16.33 16.33
1 1 20 200 32 512 34 32.13 32.13
1 1 20 200 64 1 2.5 0.74 0.74
1 1 20 200 64 16 4.49 2.65 2.65
1 1 20 200 64 64 10.37 8.61 8.61
1 1 20 200 64 128 18.29 16.51 16.51
1 1 20 200 64 256 34.05 32.31 32.31
1 1 20 200 64 512 65.62 63.86 63.86
1 1 20 200 128 1 3 1.08 1.08
1 1 20 200 128 16 6.81 4.93 4.93
1 1 20 200 128 64 18.7 16.85 16.85
1 1 20 200 128 128 34.5 32.63 32.63
1 1 20 200 128 256 65.99 64.2 64.2
1 1 20 200 128 512 129.26 127.33 127.33
1 1 10 200 1 1 2.22 0.44 0.44
1 1 10 200 1 16 2.25 0.42 0.42
1 1 10 200 1 64 2.22 0.48 0.48
1 1 10 200 1 128 2.48 0.63 0.63
1 1 10 200 1 256 2.67 0.87 0.87
1 1 10 200 1 512 3.18 1.35 1.35
1 1 10 200 4 1 2.26 0.43 0.43
1 1 10 200 4 16 2.38 0.51 0.51
1 1 10 200 4 64 2.69 0.88 0.88
1 1 10 200 4 128 3.3 1.38 1.38
1 1 10 200 4 256 4.18 2.34 2.34
1 1 10 200 4 512 6.09 4.27 4.27
1 1 10 200 16 1 2.25 0.45 0.45
1 1 10 200 16 16 2.77 0.95 0.95
1 1 10 200 16 64 4.25 2.41 2.41
1 1 10 200 16 128 6.22 4.35 4.35
1 1 10 200 16 256 10.06 8.22 8.22
1 1 10 200 16 512 17.82 15.97 15.97
1 1 10 200 32 1 2.34 0.55 0.55
1 1 10 200 32 16 3.34 1.52 1.52
1 1 10 200 32 64 6.3 4.44 4.44
1 1 10 200 32 128 10.11 8.31 8.31
1 1 10 200 32 256 17.86 16.05 16.05
1 1 10 200 32 512 33.41 31.56 31.56
1 1 10 200 64 1 2.53 0.73 0.73
1 1 10 200 64 16 4.46 2.64 2.64
1 1 10 200 64 64 10.22 8.46 8.46
1 1 10 200 64 128 17.94 16.22 16.22
1 1 10 200 64 256 33.55 31.74 31.74
1 1 10 200 64 512 64.63 62.76 62.76
1 1 10 200 128 1 3.01 1.09 1.09
1 1 10 200 128 16 6.7 4.92 4.92
1 1 10 200 128 64 18.39 16.56 16.56
1 1 10 200 128 128 33.88 32.07 32.07
1 1 10 200 128 256 64.9 63.1 63.1
1 1 10 200 128 512 126.99 125.13 125.13
1 1 10000 200 1 1 72.78 70.87 70.87
1 1 10000 200 1 16 24.85 23.08 23.08
1 1 10000 200 1 64 22.74 20.88 20.88
1 1 10000 200 1 128 22.49 20.62 20.62
1 1 10000 200 1 256 25.03 23.19 23.19
1 1 10000 200 1 512 31.36 29.41 29.41
1 1 10000 200 4 1 52.62 50.77 50.77
1 1 10000 200 4 16 23.26 21.44 21.44
1 1 10000 200 4 64 22.48 20.68 20.68
1 1 10000 200 4 128 22.22 20.47 20.47
1 1 10000 200 4 256 24.47 22.66 22.66
1 1 10000 200 4 512 31.19 29.41 29.41
1 1 10000 200 16 1 45.5 43.65 43.65
1 1 10000 200 16 16 23.07 21.32 21.32
1 1 10000 200 16 64 22.41 20.61 20.61
1 1 10000 200 16 128 22.34 20.45 20.45
1 1 10000 200 16 256 29.06 27.13 27.13
1 1 10000 200 16 512 48.79 46.95 46.95
1 1 10000 200 32 1 44.41 42.58 42.58
1 1 10000 200 32 16 23.09 21.3 21.3
1 1 10000 200 32 64 22.55 20.65 20.65
