0x #of reinitializations, #particle, #step,loop time, average time, trms, reset_time
1x max_reinit, nparticle, nstep, blocks, threads, full_exe_elapsed, reset_time_sum, reset_time_sum/max_reinit
1 1 700 200 16 512 25.57 23.64 23.64
1 1 700 200 32 1 5.21 3.39 3.39
1 1 700 200 32 16 4.37 2.57 2.57
1 1 700 200 32 64 6.3 4.51 4.51
1 1 700 200 32 128 10.35 8.49 8.49
1 1 700 200 32 256 20.31 18.48 18.48
1 1 700 200 32 512 48.7 46.89 46.89
1 1 700 200 64 1 5.25 3.41 3.41
1 1 700 200 64 16 4.44 2.65 2.65
1 1 700 200 64 64 10.43 8.65 8.65
1 1 700 200 64 128 18.49 16.59 16.59
1 1 700 200 64 256 38.38 36.61 36.61
1 1 700 200 64 512 95.19 93.4 93.4
1 1 700 200 128 1 5.65 3.76 3.76
1 1 700 200 128 16 6.85 4.94 4.94
1 1 700 200 128 64 18.64 16.94 16.94
1 1 700 200 128 128 34.57 32.79 32.79
1 1 700 200 128 256 74.79 72.97 72.97
1 1 700 200 128 512 188.29 186.4 186.4
1 1 600 200 1 1 6.23 4.6 4.6
1 1 600 200 1 16 3.52 1.77 1.77
1 1 600 200 1 64 3.5 1.68 1.68
1 1 600 200 1 128 3.5 1.67 1.67
1 1 600 200 1 256 3.78 2.02 2.02
1 1 600 200 1 512 4.6 2.84 2.84
1 1 600 200 4 1 5.17 3.41 3.41
1 1 600 200 4 16 3.37 1.71 1.71
1 1 600 200 4 64 3.7 1.91 1.91
1 1 600 200 4 128 4.26 2.39 2.39
1 1 600 200 4 256 4.51 2.64 2.64
1 1 600 200 4 512 7.94 6.2 6.2
1 1 600 200 16 1 4.88 3.03 3.03
1 1 600 200 16 16 3.76 1.99 1.99
1 1 600 200 16 64 4.35 2.45 2.45
1 1 600 200 16 128 6.28 4.44 4.44
1 1 600 200 16 256 11.27 9.43 9.43
1 1 600 200 16 512 25.49 23.65 23.65
1 1 600 200 32 1 4.77 2.98 2.98
1 1 600 200 32 16 4.33 2.56 2.56
1 1 600 200 32 64 6.26 4.51 4.51
1 1 600 200 32 128 10.47 8.49 8.49
1 1 600 200 32 256 20.22 18.45 18.45
1 1 600 200 32 512 48.63 46.89 46.89
1 1 600 200 64 1 4.93 3.14 3.14
1 1 600 200 64 16 4.5 2.66 2.66
1 1 600 200 64 64 10.45 8.62 8.62
1 1 600 200 64 128 18.44 16.55 16.55
1 1 600 200 64 256 38.35 36.55 36.55
1 1 600 200 64 512 95.14 93.36 93.36
1 1 600 200 128 1 4.97 3.22 3.22
1 1 600 200 128 16 6.75 4.93 4.93
1 1 600 200 128 64 18.63 16.92 16.92
1 1 600 200 128 128 34.58 32.79 32.79
1 1 600 200 128 256 74.54 72.74 72.74
1 1 600 200 128 512 188.14 186.37 186.37
1 1 500 200 1 1 5.76 3.89 3.89
1 1 500 200 1 16 3.4 1.54 1.54
1 1 500 200 1 64 3.28 1.42 1.42
1 1 500 200 1 128 3.2 1.39 1.39
1 1 500 200 1 256 3.28 1.52 1.52
1 1 500 200 1 512 3.62 1.82 1.82
1 1 500 200 4 1 4.63 2.89 2.89
1 1 500 200 4 16 3.29 1.46 1.46
1 1 500 200 4 64 3.32 1.39 1.39
1 1 500 200 4 128 3.19 1.39 1.39
1 1 500 200 4 256 4.44 2.63 2.63
1 1 500 200 4 512 8 6.18 6.18
1 1 500 200 16 1 4.39 2.62 2.62
1 1 500 200 16 16 3.18 1.46 1.46
1 1 500 200 16 64 4.34 2.43 2.43
1 1 500 200 16 128 6.3 4.42 4.42
1 1 500 200 16 256 11.23 9.41 9.41
1 1 500 200 16 512 25.43 23.64 23.64
1 1 500 200 32 1 4.31 2.58 2.58
1 1 500 200 32 16 3.3 1.53 1.53
1 1 500 200 32 64 6.44 4.51 4.51
1 1 500 200 32 128 10.32 8.49 8.49
1 1 500 200 32 256 20.31 18.48 18.48
1 1 500 200 32 512 48.71 46.88 46.88
1 1 500 200 64 1 4.44 2.59 2.59
1 1 500 200 64 16 4.45 2.65 2.65
1 1 500 200 64 64 10.46 8.65 8.65
1 1 500 200 64 128 18.36 16.58 16.58
1 1 500 200 64 256 38.5 36.6 36.6
1 1 500 200 64 512 95.25 93.37 93.37
1 1 500 200 128 1 4.44 2.7 2.7
1 1 500 200 128 16 6.76 4.92 4.92
1 1 500 200 128 64 18.7 16.91 16.91
1 1 500 200 128 128 34.58 32.78 32.78
1 1 500 200 128 256 74.78 72.91 72.91
1 1 500 200 128 512 188.37 186.39 186.39
1 1 400 200 1 1 5.12 3.19 3.19
1 1 400 200 1 16 3.11 1.29 1.29
1 1 400 200 1 64 3.08 1.27 1.27
1 1 400 200 1 128 3.19 1.39 1.39
1 1 400 200 1 256 3.28 1.47 1.47
1 1 400 200 1 512 3.7 1.8 1.8
1 1 400 200 4 1 4.25 2.41 2.41
1 1 400 200 4 16 2.98 1.33 1.33
1 1 400 200 4 64 3.32 1.41 1.41
1 1 400 200 4 128 3.27 1.39 1.39
1 1 400 200 4 256 4.45 2.63 2.63
1 1 400 200 4 512 7.88 6 6
1 1 400 200 16 1 3.9 2.12 2.12
1 1 400 200 16 16 3.26 1.47 1.47
1 1 400 200 16 64 4.27 2.45 2.45
1 1 400 200 16 128 6.24 4.44 4.44
1 1 400 200 16 256 11.2 9.4 9.4
1 1 400 200 16 512 24.76 22.88 22.88
1 1 400 200 32 1 4 2.17 2.17
1 1 400 200 32 16 3.36 1.52 1.52
1 1 400 200 32 64 6.31 4.5 4.5
1 1 400 200 32 128 10.26 8.48 8.48
1 1 400 200 32 256 20.24 18.43 18.43
1 1 400 200 32 512 47.23 45.4 45.4
1 1 400 200 64 1 4.15 2.33 2.33
1 1 400 200 64 16 4.46 2.65 2.65
1 1 400 200 64 64 10.57 8.64 8.64
1 1 400 200 64 128 18.38 16.56 16.56
1 1 400 200 64 256 38.27 36.44 36.44
1 1 400 200 64 512 92.17 90.4 90.4
1 1 400 200 128 1 4.47 2.67 2.67
1 1 400 200 128 16 6.76 4.95 4.95
1 1 400 200 128 64 18.65 16.91 16.91
1 1 400 200 128 128 34.56 32.77 32.77
1 1 400 200 128 256 74.23 72.42 72.42
1 1 400 200 128 512 182.21 180.4 180.4
1 1 300 200 1 1 4.27 2.5 2.5
1 1 300 200 1 16 2.86 1.08 1.08
1 1 300 200 1 64 2.99 1.03 1.03
1 1 300 200 1 128 3 1.15 1.15
1 1 300 200 1 256 3.29 1.45 1.45
1 1 300 200 1 512 3.32 1.62 1.62
1 1 300 200 4 1 3.68 1.91 1.91
1 1 300 200 4 16 2.87 1.05 1.05
1 1 300 200 4 64 3.24 1.41 1.41
1 1 300 200 4 128 3.24 1.4 1.4
1 1 300 200 4 256 4.56 2.65 2.65
1 1 300 200 4 512 7.14 5.31 5.31
1 1 300 200 16 1 3.61 1.71 1.71
1 1 300 200 16 16 3.38 1.47 1.47
1 1 300 200 16 64 4.28 2.44 2.44
1 1 300 200 16 128 6.32 4.43 4.43
1 1 300 200 16 256 11.28 9.39 9.39
1 1 300 200 16 512 21.97 20.07 20.07
1 1 300 200 32 1 3.57 1.75 1.75
1 1 300 200 32 16 3.38 1.52 1.52
1 1 300 200 32 64 6.3 4.51 4.51
1 1 300 200 32 128 10.28 8.47 8.47
1 1 300 200 32 256 20.19 18.43 18.43
1 1 300 200 32 512 41.55 39.72 39.72
1 1 300 200 64 1 3.58 1.81 1.81
1 1 300 200 64 16 4.47 2.67 2.67
1 1 300 200 64 64 10.39 8.65 8.65
1 1 300 200 64 128 18.48 16.57 16.57
1 1 300 200 64 256 38.3 36.43 36.43
1 1 300 200 64 512 80.91 79.06 79.06
1 1 300 200 128 1 3.91 2.15 2.15
1 1 300 200 128 16 6.72 4.94 4.94
1 1 300 200 128 64 18.67 16.9 16.9
1 1 300 200 128 128 34.63 32.74 32.74
1 1 300 200 128 256 74.28 72.47 72.47
1 1 300 200 128 512 159.56 157.72 157.72
1 1 200 200 1 1 3.61 1.79 1.79
1 1 200 200 1 16 2.8 0.84 0.84
1 1 200 200 1 64 2.8 0.89 0.89
1 1 200 200 1 128 2.7 0.89 0.89
1 1 200 200 1 256 2.77 0.93 0.93
1 1 200 200 1 512 3.38 1.48 1.48
1 1 200 200 4 1 3.21 1.39 1.39
1 1 200 200 4 16 2.69 0.92 0.92
1 1 200 200 4 64 2.69 0.9 0.9
1 1 200 200 4 128 3.24 1.39 1.39
1 1 200 200 4 256 4.46 2.61 2.61
1 1 200 200 4 512 6.67 4.8 4.8
1 1 200 200 16 1 3.16 1.3 1.3
1 1 200 200 16 16 2.78 0.95 0.95
1 1 200 200 16 64 4.23 2.45 2.45
1 1 200 200 16 128 6.34 4.44 4.44
1 1 200 200 16 256 11.01 9.15 9.15
1 1 200 200 16 512 19.44 17.67 17.67
1 1 200 200 32 1 3.18 1.37 1.37
1 1 200 200 32 16 3.36 1.52 1.52
1 1 200 200 32 64 6.34 4.5 4.5
1 1 200 200 32 128 10.25 8.47 8.47
1 1 200 200 32 256 19.61 17.79 17.79
1 1 200 200 32 512 36.7 34.86 34.86
1 1 200 200 64 1 3.32 1.53 1.53
1 1 200 200 64 16 4.46 2.66 2.66
1 1 200 200 64 64 10.44 8.64 8.64
1 1 200 200 64 128 18.38 16.59 16.59
1 1 200 200 64 256 36.84 35.06 35.06
1 1 200 200 64 512 71.06 69.12 69.12
1 1 200 200 128 1 3.53 1.63 1.63
1 1 200 200 128 16 6.75 4.94 4.94
1 1 200 200 128 64 18.71 16.9 16.9
1 1 200 200 128 128 34.56 32.75 32.75
1 1 200 200 128 256 71.4 69.57 69.57
1 1 200 200 128 512 139.44 137.61 137.61
1 1 100 200 1 1 2.94 1.09 1.09
1 1 100 200 1 16 2.54 0.64 0.64
1 1 100 200 1 64 2.53 0.64 0.64
1 1 100 200 1 128 2.42 0.62 0.62
1 1 100 200 1 256 2.67 0.88 0.88
1 1 100 200 1 512 3.28 1.37 1.37
1 1 100 200 4 1 2.78 0.88 0.88
1 1 100 200 4 16 2.54 0.65 0.65
1 1 100 200 4 64 2.71 0.89 0.89
1 1 100 200 4 128 3.24 1.38 1.38
1 1 100 200 4 256 4.18 2.4 2.4
1 1 100 200 4 512 6.28 4.39 4.39
1 1 100 200 16 1 2.75 0.89 0.89
1 1 100 200 16 16 2.76 0.94 0.94
1 1 100 200 16 64 4.39 2.44 2.44
1 1 100 200 16 128 6.26 4.45 4.45
1 1 100 200 16 256 10.35 8.45 8.45
1 1 100 200 16 512 18.25 16.38 16.38
1 1 100 200 32 1 2.76 0.97 0.97
1 1 100 200 32 16 3.33 1.52 1.52
1 1 100 200 32 64 6.31 4.51 4.51
1 1 100 200 32 128 10.28 8.53 8.53
1 1 100 200 32 256 18.24 16.48 16.48
1 1 100 200 32 512 34.16 32.39 32.39
1 1 100 200 64 1 2.74 1 1
1 1 100 200 64 16 4.46 2.66 2.66
1 1 100 200 64 64 10.45 8.63 8.63
1 1 100 200 64 128 18.46 16.67 16.67
1 1 100 200 64 256 34.39 32.58 32.58
1 1 100 200 64 512 66.32 64.41 64.41
1 1 100 200 128 1 2.89 1.1 1.1
1 1 100 200 128 16 6.77 4.93 4.93
1 1 100 200 128 64 18.75 16.9 16.9
1 1 100 200 128 128 34.62 32.95 32.95
1 1 100 200 128 256 66.44 64.77 64.77
1 1 100 200 128 512 130.15 128.4 128.4
1 1 90 200 1 1 2.73 1.01 1.01
1 1 90 200 1 16 2.41 0.6 0.6
1 1 90 200 1 64 2.51 0.64 0.64
1 1 90 200 1 128 2.33 0.63 0.63
1 1 90 200 1 256 2.65 0.87 0.87
1 1 90 200 1 512 3.09 1.36 1.36
1 1 90 200 4 1 2.63 0.84 0.84
1 1 90 200 4 16 2.52 0.64 0.64
1 1 90 200 4 64 2.77 0.89 0.89
1 1 90 200 4 128 3.27 1.38 1.38
1 1 90 200 4 256 4.17 2.38 2.38
1 1 90 200 4 512 6.14 4.36 4.36
1 1 90 200 16 1 2.65 0.81 0.81
1 1 90 200 16 16 2.83 0.95 0.95
1 1 90 200 16 64 4.3 2.44 2.44
1 1 90 200 16 128 6.26 4.43 4.43
1 1 90 200 16 256 10.21 8.37 8.37
1 1 90 200 16 512 18.1 16.25 16.25
1 1 90 200 32 1 2.65 0.83 0.83
1 1 90 200 32 16 3.32 1.51 1.51
1 1 90 200 32 64 6.26 4.5 4.5
1 1 90 200 32 128 10.3 8.46 8.46
1 1 90 200 32 256 18.19 16.35 16.35
1 1 90 200 32 512 33.98 32.14 32.14
1 1 90 200 64 1 2.77 1 1
1 1 90 200 64 16 4.42 2.65 2.65
1 1 90 200 64 64 10.42 8.63 8.63
1 1 90 200 64 128 18.34 16.56 16.56
1 1 90 200 64 256 34.21 32.33 32.33
1 1 90 200 64 512 65.73 63.89 63.89
1 1 90 200 128 1 2.92 1.09 1.09
1 1 90 200 128 16 6.77 4.92 4.92
1 1 90 200 128 64 18.66 16.9 16.9
1 1 90 200 128 128 34.57 32.7 32.7
1 1 90 200 128 256 66.16 64.28 64.28
1 1 90 200 128 512 129.23 127.44 127.44
1 1 80 200 1 1 2.68 0.93 0.93
1 1 80 200 1 16 2.41 0.56 0.56
1 1 80 200 1 64 2.41 0.63 0.63
1 1 80 200 1 128 2.41 0.64 0.64
1 1 80 200 1 256 2.78 0.89 0.89
1 1 80 200 1 512 3.17 1.38 1.38
1 1 80 200 4 1 2.6 0.79 0.79
1 1 80 200 4 16 2.55 0.66 0.66
1 1 80 200 4 64 2.71 0.89 0.89
1 1 80 200 4 128 3.13 1.4 1.4
1 1 80 200 4 256 4.23 2.39 2.39
1 1 80 200 4 512 6.25 4.37 4.37
1 1 80 200 16 1 2.54 0.74 0.74
1 1 80 200 16 16 2.75 0.94 0.94
1 1 80 200 16 64 4.21 2.44 2.44
1 1 80 200 16 128 6.24 4.45 4.45
1 1 80 200 16 256 10.18 8.42 8.42
1 1 80 200 16 512 18.31 16.38 16.38
1 1 80 200 32 1 2.7 0.83 0.83
1 1 80 200 32 16 3.4 1.52 1.52
1 1 80 200 32 64 6.33 4.5 4.5
1 1 80 200 32 128 10.37 8.52 8.52
1 1 80 200 32 256 18.27 16.46 16.46
1 1 80 200 32 512 34.08 32.37 32.37
1 1 80 200 64 1 2.93 1.02 1.02
1 1 80 200 64 16 4.57 2.73 2.73
1 1 80 200 64 64 10.47 8.64 8.64
1 1 80 200 64 128 18.4 16.62 16.62
1 1 80 200 64 256 34.38 32.54 32.54
1 1 80 200 64 512 66.14 64.34 64.34
1 1 80 200 128 1 2.87 1.1 1.1
1 1 80 200 128 16 6.85 4.93 4.93
1 1 80 200 128 64 18.72 16.9 16.9
1 1 80 200 128 128 34.75 32.88 32.88
1 1 80 200 128 256 66.49 64.69 64.69
1 1 80 200 128 512 130.03 128.28 128.28
1 1 70 200 1 1 2.69 0.87 0.87
1 1 70 200 1 16 2.39 0.55 0.55
1 1 70 200 1 64 2.44 0.64 0.64
1 1 70 200 1 128 2.49 0.64 0.64
1 1 70 200 1 256 2.68 0.88 0.88
1 1 70 200 1 512 3.22 1.39 1.39
1 1 70 200 4 1 2.62 0.74 0.74
1 1 70 200 4 16 2.52 0.65 0.65
1 1 70 200 4 64 2.69 0.88 0.88
1 1 70 200 4 128 3.31 1.38 1.38
1 1 70 200 4 256 4.17 2.39 2.39
1 1 70 200 4 512 6.19 4.37 4.37
1 1 70 200 16 1 2.65 0.74 0.74
1 1 70 200 16 16 2.8 0.95 0.95
1 1 70 200 16 64 4.25 2.44 2.44
1 1 70 200 16 128 6.31 4.44 4.44
1 1 70 200 16 256 10.22 8.42 8.42
1 1 70 200 16 512 18.16 16.35 16.35
1 1 70 200 32 1 2.67 0.83 0.83
1 1 70 200 32 16 3.41 1.53 1.53
1 1 70 200 32 64 6.22 4.49 4.49
1 1 70 200 32 128 10.3 8.49 8.49
1 1 70 200 32 256 18.21 16.43 16.43
1 1 70 200 32 512 34.22 32.31 32.31
1 1 70 200 64 1 2.79 1 1
1 1 70 200 64 16 4.45 2.65 2.65
1 1 70 200 64 64 10.45 8.65 8.65
1 1 70 200 64 128 18.36 16.6 16.6
1 1 70 200 64 256 34.42 32.45 32.45
1 1 70 200 64 512 66.06 64.23 64.23
1 1 70 200 128 1 2.92 1.09 1.09
1 1 70 200 128 16 6.85 4.94 4.94
1 1 70 200 128 64 18.66 16.9 16.9
1 1 70 200 128 128 34.67 32.81 32.81
1 1 70 200 128 256 66.41 64.55 64.55
1 1 70 200 128 512 129.85 128.04 128.04
1 1 60 200 1 1 2.72 0.81 0.81
1 1 60 200 1 16 2.32 0.51 0.51
1 1 60 200 1 64 2.31 0.5 0.5
1 1 60 200 1 128 2.45 0.63 0.63
1 1 60 200 1 256 2.6 0.88 0.88
1 1 60 200 1 512 3.22 1.37 1.37
1 1 60 200 4 1 2.54 0.68 0.68
1 1 60 200 4 16 2.44 0.51 0.51
1 1 60 200 4 64 2.68 0.89 0.89
1 1 60 200 4 128 3.23 1.4 1.4
1 1 60 200 4 256 4.23 2.38 2.38
1 1 60 200 4 512 6.18 4.35 4.35
1 1 60 200 16 1 2.42 0.67 0.67
1 1 60 200 16 16 2.91 0.94 0.94
1 1 60 200 16 64 4.28 2.45 2.45
1 1 60 200 16 128 6.25 4.41 4.41
1 1 60 200 16 256 10.09 8.35 8.35
1 1 60 200 16 512 18.03 16.24 16.24
1 1 60 200 32 1 2.61 0.69 0.69
1 1 60 200 32 16 3.41 1.51 1.51
1 1 60 200 32 64 6.43 4.51 4.51
1 1 60 200 32 128 10.26 8.46 8.46
1 1 60 200 32 256 18.22 16.35 16.35
1 1 60 200 32 512 33.99 32.14 32.14
1 1 60 200 64 1 2.69 0.74 0.74
1 1 60 200 64 16 4.59 2.65 2.65
1 1 60 200 64 64 10.5 8.63 8.63
1 1 60 200 64 128 18.37 16.53 16.53
1 1 60 200 64 256 34.19 32.32 32.32
1 1 60 200 64 512 65.75 63.89 63.89
1 1 60 200 128 1 2.89 1.1 1.1
1 1 60 200 128 16 6.69 4.93 4.93
1 1 60 200 128 64 18.86 16.89 16.89
1 1 60 200 128 128 34.52 32.69 32.69
1 1 60 200 128 256 66.01 64.23 64.23
1 1 60 200 128 512 129.34 127.38 127.38
1 1 50 200 1 1 2.61 0.73 0.73
1 1 50 200 1 16 2.39 0.51 0.51
1 1 50 200 1 64 2.31 0.51 0.51
1 1 50 200 1 128 2.46 0.63 0.63
1 1 50 200 1 256 2.68 0.87 0.87
1 1 50 200 1 512 3.3 1.38 1.38
1 1 50 200 4 1 2.52 0.65 0.65
1 1 50 200 4 16 2.45 0.51 0.51
1 1 50 200 4 64 2.83 0.89 0.89
1 1 50 200 4 128 3.21 1.38 1.38
1 1 50 200 4 256 4.3 2.37 2.37
1 1 50 200 4 512 6.14 4.34 4.34
1 1 50 200 16 1 2.52 0.66 0.66
1 1 50 200 16 16 2.78 0.94 0.94
1 1 50 200 16 64 4.39 2.43 2.43
1 1 50 200 16 128 6.37 4.42 4.42
1 1 50 200 16 256 10.24 8.36 8.36
1 1 50 200 16 512 18.14 16.26 16.26
1 1 50 200 32 1 2.48 0.7 0.7
1 1 50 200 32 16 3.45 1.52 1.52
1 1 50 200 32 64 6.35 4.52 4.52
1 1 50 200 32 128 10.27 8.44 8.44
1 1 50 200 32 256 18.31 16.35 16.35
1 1 50 200 32 512 34.03 32.11 32.11
1 1 50 200 64 1 2.63 0.74 0.74
1 1 50 200 64 16 4.6 2.65 2.65
1 1 50 200 64 64 10.51 8.64 8.64
1 1 50 200 64 128 18.35 16.52 16.52
1 1 50 200 64 256 34.22 32.3 32.3
1 1 50 200 64 512 65.73 63.89 63.89
1 1 50 200 128 1 2.91 1.1 1.1
1 1 50 200 128 16 6.8 4.93 4.93
1 1 50 200 128 64 18.71 16.89 16.89
1 1 50 200 128 128 34.54 32.67 32.67
1 1 50 200 128 256 66.15 64.24 64.24
1 1 50 200 128 512 129.17 127.37 127.37
1 1 40 200 1 1 2.48 0.66 0.66
1 1 40 200 1 16 2.26 0.47 0.47
1 1 40 200 1 64 2.44 0.5 0.5
1 1 40 200 1 128 2.55 0.62 0.62
1 1 40 200 1 256 2.83 0.89 0.89
1 1 40 200 1 512 3.3 1.38 1.38
1 1 40 200 4 1 2.49 0.58 0.58
1 1 40 200 4 16 2.38 0.5 0.5
1 1 40 200 4 64 2.77 0.89 0.89
1 1 40 200 4 128 3.12 1.38 1.38
1 1 40 200 4 256 4.32 2.39 2.39
1 1 40 200 4 512 6.18 4.36 4.36
1 1 40 200 16 1 2.52 0.59 0.59
1 1 40 200 16 16 2.78 0.94 0.94
1 1 40 200 16 64 4.31 2.45 2.45
1 1 40 200 16 128 6.24 4.42 4.42
1 1 40 200 16 256 10.25 8.37 8.37
1 1 40 200 16 512 18.13 16.28 16.28
1 1 40 200 32 1 2.66 0.69 0.69
1 1 40 200 32 16 3.41 1.51 1.51
1 1 40 200 32 64 6.36 4.53 4.53
1 1 40 200 32 128 10.31 8.46 8.46
1 1 40 200 32 256 18.18 16.38 16.38
1 1 40 200 32 512 34.04 32.17 32.17
1 1 40 200 64 1 2.66 0.72 0.72
1 1 40 200 64 16 4.6 2.64 2.64
1 1 40 200 64 64 10.5 8.65 8.65
1 1 40 200 64 128 18.4 16.54 16.54
1 1 40 200 64 256 34.19 32.35 32.35
1 1 40 200 64 512 65.87 63.95 63.95
1 1 40 200 128 1 2.94 1.09 1.09
1 1 40 200 128 16 6.88 4.95 4.95
1 1 40 200 128 64 18.81 16.89 16.89
1 1 40 200 128 128 34.56 32.69 32.69
1 1 40 200 128 256 66.1 64.31 64.31
1 1 40 200 128 512 129.27 127.51 127.51
1 1 30 200 1 1 2.41 0.58 0.58
1 1 30 200 1 16 2.37 0.44 0.44
1 1 30 200 1 64 2.38 0.5 0.5
1 1 30 200 1 128 2.51 0.63 0.63
1 1 30 200 1 256 2.65 0.87 0.87
1 1 30 200 1 512 3.17 1.36 1.36
1 1 30 200 4 1 2.39 0.55 0.55
1 1 30 200 4 16 2.4 0.51 0.51
1 1 30 200 4 64 2.82 0.89 0.89
1 1 30 200 4 128 3.22 1.38 1.38
1 1 30 200 4 256 4.31 2.38 2.38
1 1 30 200 4 512 6.22 4.34 4.34
1 1 30 200 16 1 2.34 0.54 0.54
1 1 30 200 16 16 2.81 0.93 0.93
1 1 30 200 16 64 4.28 2.43 2.43
1 1 30 200 16 128 6.17 4.42 4.42
1 1 30 200 16 256 10.24 8.36 8.36
1 1 30 200 16 512 18.07 16.25 16.25
1 1 30 200 32 1 2.43 0.55 0.55
1 1 30 200 32 16 3.38 1.52 1.52
1 1 30 200 32 64 6.34 4.49 4.49
1 1 30 200 32 128 10.36 8.44 8.44
1 1 30 200 32 256 18.15 16.34 16.34
1 1 30 200 32 512 34.08 32.14 32.14
1 1 30 200 64 1 2.57 0.73 0.73
1 1 30 200 64 16 4.52 2.64 2.64
1 1 30 200 64 64 10.47 8.61 8.61
1 1 30 200 64 128 18.36 16.52 16.52
1 1 30 200 64 256 34.13 32.29 32.29
1 1 30 200 64 512 65.59 63.86 63.86
1 1 30 200 128 1 2.9 1.09 1.09
1 1 30 200 128 16 6.71 4.95 4.95
1 1 30 200 128 64 18.65 16.87 16.87
1 1 30 200 128 128 34.42 32.66 32.66
1 1 30 200 128 256 66.13 64.22 64.22
1 1 30 200 128 512 129.16 127.35 127.35
1 1 20 200 1 1 2.36 0.51 0.51
1 1 20 200 1 16 2.32 0.43 0.43
1 1 20 200 1 64 2.34 0.51 0.51
1 1 20 200 1 128 2.51 0.63 0.63
1 1 20 200 1 256 2.68 0.87 0.87
1 1 20 200 1 512 3.22 1.39 1.39
1 1 20 200 4 1 2.41 0.48 0.48
1 1 20 200 4 16 2.45 0.5 0.5
1 1 20 200 4 64 2.85 0.89 0.89
1 1 20 200 4 128 3.25 1.39 1.39
1 1 20 200 4 256 4.22 2.37 2.37
1 1 20 200 4 512 6.2 4.36 4.36
1 1 20 200 16 1 2.39 0.53 0.53
1 1 20 200 16 16 2.91 0.95 0.95
1 1 20 200 16 64 4.25 2.44 2.44
1 1 20 200 16 128 6.25 4.41 4.41
1 1 20 200 16 256 10.11 8.36 8.36
1 1 20 200 16 512 18.03 16.24 16.24
1 1 20 200 32 1 2.42 0.56 0.56
1 1 20 200 32 16 3.44 1.52 1.52
1 1 20 200 32 64 6.4 4.51 4.51
1 1 20 200 32 128 10.26 8.43 8.43
1 1 20 200 32 256 18.15 16.36 16.36
1 1 20 200 32 512 33.96 32.12 32.12
1 1 20 200 64 1 2.55 0.74 0.74
1 1 20 200 64 16 4.55 2.65 2.65
1 1 20 200 64 64 10.46 8.62 8.62
1 1 20 200 64 128 18.38 16.51 16.51
1 1 20 200 64 256 34.16 32.29 32.29
1 1 20 200 64 512 65.75 63.86 63.86
1 1 20 200 128 1 2.91 1.09 1.09
1 1 20 200 128 16 6.89 4.93 4.93
1 1 20 200 128 64 18.63 16.85 16.85
1 1 20 200 128 128 34.47 32.64 32.64
1 1 20 200 128 256 66.02 64.21 64.21
1 1 20 200 128 512 129.29 127.35 127.35
1 1 10 200 1 1 2.27 0.43 0.43
1 1 10 200 1 16 2.23 0.38 0.38
1 1 10 200 1 64 2.33 0.48 0.48
1 1 10 200 1 128 2.42 0.6 0.6
1 1 10 200 1 256 2.69 0.87 0.87
1 1 10 200 1 512 3.12 1.36 1.36
1 1 10 200 4 1 2.17 0.42 0.42
1 1 10 200 4 16 2.28 0.5 0.5
1 1 10 200 4 64 2.67 0.87 0.87
1 1 10 200 4 128 3.29 1.37 1.37
1 1 10 200 4 256 4.15 2.34 2.34
1 1 10 200 4 512 6.24 4.3 4.3
1 1 10 200 16 1 2.18 0.45 0.45
1 1 10 200 16 16 2.73 0.94 0.94
1 1 10 200 16 64 4.24 2.42 2.42
1 1 10 200 16 128 6.32 4.36 4.36
1 1 10 200 16 256 10.15 8.22 8.22
1 1 10 200 16 512 17.8 15.99 15.99
1 1 10 200 32 1 2.28 0.55 0.55
1 1 10 200 32 16 3.35 1.52 1.52
1 1 10 200 32 64 6.2 4.44 4.44
1 1 10 200 32 128 10.17 8.3 8.3
1 1 10 200 32 256 17.95 16.05 16.05
1 1 10 200 32 512 33.41 31.57 31.57
1 1 10 200 64 1 2.42 0.72 0.72
1 1 10 200 64 16 4.51 2.65 2.65
1 1 10 200 64 64 10.16 8.47 8.47
1 1 10 200 64 128 18.11 16.23 16.23
1 1 10 200 64 256 33.58 31.78 31.78
1 1 10 200 64 512 64.65 62.79 62.79
1 1 10 200 128 1 3.01 1.1 1.1
1 1 10 200 128 16 6.75 4.92 4.92
1 1 10 200 128 64 18.36 16.58 16.58
1 1 10 200 128 128 34.01 32.06 32.06
1 1 10 200 128 256 64.99 63.09 63.09
1 1 10 200 128 512 126.94 125.12 125.12
0x #of reinitializations, #particle, #step,loop time, average time, trms, reset_time
1x max_reinit, nparticle, nstep, blocks, threads, full_exe_elapsed, reset_time_sum, reset_time_sum/max_reinit
1 1 10000 200 1 1 72.63 70.87 70.87
1 1 10000 200 1 16 24.83 23.09 23.09
1 1 10000 200 1 64 22.59 20.87 20.87
1 1 10000 200 1 128 22.42 20.61 20.61
1 1 10000 200 1 256 25.07 23.26 23.26
1 1 10000 200 1 512 31.21 29.42 29.42
1 1 10000 200 4 1 52.52 50.77 50.77
1 1 10000 200 4 16 23.18 21.37 21.37
1 1 10000 200 4 64 22.65 20.74 20.74
1 1 10000 200 4 128 22.37 20.48 20.48
1 1 10000 200 4 256 24.41 22.66 22.66
1 1 10000 200 4 512 31.24 29.44 29.44
1 1 10000 200 16 1 45.53 43.64 43.64
1 1 10000 200 16 16 23.05 21.3 21.3
1 1 10000 200 16 64 22.48 20.63 20.63
1 1 10000 200 16 128 22.37 20.46 20.46
1 1 10000 200 16 256 28.93 27.14 27.14
